doc_id,line_no,posting_date,account,debit,credit,currency,partner_id
DE01-2024-000022,1,16.01.2024,1200,"2544,63","0,00",EUR,C021
DE01-2024-000022,2,16.01.2024,4000,"0,00","2112,36",EUR,C021
DE01-2024-000022,3,16.01.2024,4100,"0,00","432,27",EUR,C021
DE01-2024-000023,1,21.02.2024,1000,"2544,63","0,00",EUR,C021
DE01-2024-000023,2,21.02.2024,1200,"0,00","2544,63",EUR,C021
DE01-2024-000024,1,31.01.2024,1200,"11633,73","0,00",EUR,C002
DE01-2024-000024,2,31.01.2024,4000,"0,00","9657,45",EUR,C002
DE01-2024-000024,3,31.01.2024,4100,"0,00","1976,28",EUR,C002
DE01-2024-000025,1,17.03.2024,1000,"11633,73","0,00",EUR,C002
DE01-2024-000025,2,17.03.2024,1200,"0,00","11633,73",EUR,C002
DE01-2024-000026,1,28.01.2024,1200,"8942,54","0,00",EUR,C015
DE01-2024-000026,2,28.01.2024,4000,"0,00","7423,43",EUR,C015
DE01-2024-000026,3,28.01.2024,4100,"0,00","1519,11",EUR,C015
DE01-2024-000027,1,25.03.2024,1000,"8942,54","0,00",EUR,C015
DE01-2024-000027,2,25.03.2024,1200,"0,00","8942,54",EUR,C015
DE01-2024-000028,1,11.01.2024,1200,"3510,75","0,00",EUR,C036
DE01-2024-000028,2,11.01.2024,4000,"0,00","2914,36",EUR,C036
DE01-2024-000028,3,11.01.2024,4100,"0,00","596,39",EUR,C036
DE01-2024-000029,1,24.03.2024,1000,"3510,75","0,00",EUR,C036
DE01-2024-000029,2,24.03.2024,1200,"0,00","3510,75",EUR,C036
DE01-2024-000030,1,02.01.2024,1200,"13447,11","0,00",EUR,C034
DE01-2024-000030,2,02.01.2024,4000,"0,00","11162,79",EUR,C034
DE01-2024-000030,3,02.01.2024,4100,"0,00","2284,32",EUR,C034
DE01-2024-000031,1,03.02.2024,1000,"13447,11","0,00",EUR,C034
DE01-2024-000031,2,03.02.2024,1200,"0,00","13447,11",EUR,C034
DE01-2024-000032,1,30.01.2024,1200,"4136,20","0,00",EUR,C020
DE01-2024-000032,2,30.01.2024,4000,"0,00","3433,56",EUR,C020
DE01-2024-000032,3,30.01.2024,4100,"0,00","702,64",EUR,C020
DE01-2024-000033,1,09.03.2024,1000,"4136,20","0,00",EUR,C020
DE01-2024-000033,2,09.03.2024,1200,"0,00","4136,20",EUR,C020
DE01-2024-000034,1,15.01.2024,1200,"7455,41","0,00",EUR,C033
DE01-2024-000034,2,15.01.2024,4000,"0,00","6188,92",EUR,C033
DE01-2024-000034,3,15.01.2024,4100,"0,00","1266,49",EUR,C033
DE01-2024-000035,1,03.02.2024,1000,"7455,41","0,00",EUR,C033
DE01-2024-000035,2,03.02.2024,1200,"0,00","7455,41",EUR,C033
DE01-2024-000036,1,09.01.2024,1200,"37418,02","0,00",EUR,C003
DE01-2024-000036,2,09.01.2024,4000,"0,00","31061,65",EUR,C003
DE01-2024-000036,3,09.01.2024,4100,"0,00","6356,37",EUR,C003
DE01-2024-000037,1,01.03.2024,1000,"37418,02","0,00",EUR,C003
DE01-2024-000037,2,01.03.2024,1200,"0,00","37418,02",EUR,C003
DE01-2024-000038,1,07.01.2024,1200,"3266,62","0,00",EUR,C033
DE01-2024-000038,2,07.01.2024,4000,"0,00","2711,70",EUR,C033
DE01-2024-000038,3,07.01.2024,4100,"0,00","554,92",EUR,C033
DE01-2024-000039,1,29.02.2024,1000,"3266,62","0,00",EUR,C033
DE01-2024-000039,2,29.02.2024,1200,"0,00","3266,62",EUR,C033
DE01-2024-000040,1,16.01.2024,1200,"11287,89","0,00",EUR,C035
DE01-2024-000040,2,16.01.2024,4000,"0,00","9370,36",EUR,C035
DE01-2024-000040,3,16.01.2024,4100,"0,00","1917,53",EUR,C035
DE01-2024-000041,1,18.02.2024,1000,"11287,89","0,00",EUR,C035
DE01-2024-000041,2,18.02.2024,1200,"0,00","11287,89",EUR,C035
DE01-2024-000042,1,23.01.2024,1200,"13594,63","0,00",EUR,C014
DE01-2024-000042,2,23.01.2024,4000,"0,00","11285,25",EUR,C014
DE01-2024-000042,3,23.01.2024,4100,"0,00","2309,38",EUR,C014
DE01-2024-000043,1,14.02.2024,1000,"13594,63","0,00",EUR,C014
DE01-2024-000043,2,14.02.2024,1200,"0,00","13594,63",EUR,C014
DE01-2024-000044,1,23.01.2024,1200,"4911,76","0,00",EUR,C009
DE01-2024-000044,2,23.01.2024,4000,"0,00","4077,38",EUR,C009
DE01-2024-000044,3,23.01.2024,4100,"0,00","834,38",EUR,C009
DE01-2024-000045,1,26.02.2024,1000,"4911,76","0,00",EUR,C009
DE01-2024-000045,2,26.02.2024,1200,"0,00","4911,76",EUR,C009
DE01-2024-000046,1,05.01.2024,1200,"2888,45","0,00",EUR,C001
DE01-2024-000046,2,05.01.2024,4000,"0,00","2397,78",EUR,C001
DE01-2024-000046,3,05.01.2024,4100,"0,00","490,67",EUR,C001
DE01-2024-000047,1,20.02.2024,1000,"2888,45","0,00",EUR,C001
DE01-2024-000047,2,20.02.2024,1200,"0,00","2888,45",EUR,C001
DE01-2024-000048,1,06.01.2024,1200,"21517,71","0,00",EUR,C004
DE01-2024-000048,2,06.01.2024,4000,"0,00","17862,40",EUR,C004
DE01-2024-000048,3,06.01.2024,4100,"0,00","3655,31",EUR,C004
DE01-2024-000049,1,19.02.2024,1000,"21517,71","0,00",EUR,C004
DE01-2024-000049,2,19.02.2024,1200,"0,00","21517,71",EUR,C004
DE01-2024-000050,1,08.01.2024,1200,"19239,00","0,00",EUR,C019
DE01-2024-000050,2,08.01.2024,4000,"0,00","15970,78",EUR,C019
DE01-2024-000050,3,08.01.2024,4100,"0,00","3268,22",EUR,C019
DE01-2024-000051,1,06.02.2024,1000,"19239,00","0,00",EUR,C019
DE01-2024-000051,2,06.02.2024,1200,"0,00","19239,00",EUR,C019
DE01-2024-000052,1,01.01.2024,1200,"17383,65","0,00",EUR,C017
DE01-2024-000052,2,01.01.2024,4000,"0,00","14430,61",EUR,C017
DE01-2024-000052,3,01.01.2024,4100,"0,00","2953,04",EUR,C017
DE01-2024-000053,1,04.02.2024,1000,"17383,65","0,00",EUR,C017
DE01-2024-000053,2,04.02.2024,1200,"0,00","17383,65",EUR,C017
DE01-2024-000054,1,29.01.2024,1200,"10370,95","0,00",EUR,C020
DE01-2024-000054,2,29.01.2024,4000,"0,00","8609,19",EUR,C020
DE01-2024-000054,3,29.01.2024,4100,"0,00","1761,76",EUR,C020
DE01-2024-000055,1,27.02.2024,1000,"10370,95","0,00",EUR,C020
DE01-2024-000055,2,27.02.2024,1200,"0,00","10370,95",EUR,C020
DE01-2024-000056,1,03.01.2024,1200,"7338,17","0,00",EUR,C031
DE01-2024-000056,2,03.01.2024,4000,"0,00","6091,60",EUR,C031
DE01-2024-000056,3,03.01.2024,4100,"0,00","1246,57",EUR,C031
DE01-2024-000057,1,15.02.2024,1000,"7338,17","0,00",EUR,C031
DE01-2024-000057,2,15.02.2024,1200,"0,00","7338,17",EUR,C031
DE01-2024-000058,1,25.01.2024,1200,"16559,14","0,00",EUR,C001
DE01-2024-000058,2,25.01.2024,4000,"0,00","13746,16",EUR,C001
DE01-2024-000058,3,25.01.2024,4100,"0,00","2812,98",EUR,C001
DE01-2024-000059,1,12.03.2024,1000,"16559,14","0,00",EUR,C001
DE01-2024-000059,2,12.03.2024,1200,"0,00","16559,14",EUR,C001
DE01-2024-000060,1,19.01.2024,1200,"4854,90","0,00",EUR,C003
DE01-2024-000060,2,19.01.2024,4000,"0,00","4030,18",EUR,C003
DE01-2024-000060,3,19.01.2024,4100,"0,00","824,72",EUR,C003
DE01-2024-000061,1,15.02.2024,1000,"4854,90","0,00",EUR,C003
DE01-2024-000061,2,15.02.2024,1200,"0,00","4854,90",EUR,C003
DE01-2024-000062,1,03.01.2024,1200,"2101,75","0,00",EUR,C038
DE01-2024-000062,2,03.01.2024,4000,"0,00","1744,72",EUR,C038
DE01-2024-000062,3,03.01.2024,4100,"0,00","357,03",EUR,C038
DE01-2024-000063,1,21.02.2024,1000,"2101,75","0,00",EUR,C038
DE01-2024-000063,2,21.02.2024,1200,"0,00","2101,75",EUR,C038
DE01-2024-000064,1,29.01.2024,1200,"4625,88","0,00",EUR,C039
DE01-2024-000064,2,29.01.2024,4000,"0,00","3840,06",EUR,C039
DE01-2024-000064,3,29.01.2024,4100,"0,00","785,82",EUR,C039
DE01-2024-000065,1,16.02.2024,1000,"4625,88","0,00",EUR,C039
DE01-2024-000065,2,16.02.2024,1200,"0,00","4625,88",EUR,C039
DE01-2024-000066,1,21.01.2024,1200,"3863,34","0,00",EUR,C010
DE01-2024-000066,2,21.01.2024,4000,"0,00","3207,06",EUR,C010
DE01-2024-000066,3,21.01.2024,4100,"0,00","656,28",EUR,C010
DE01-2024-000067,1,12.03.2024,1000,"3863,34","0,00",EUR,C010
DE01-2024-000067,2,12.03.2024,1200,"0,00","3863,34",EUR,C010
DE01-2024-000068,1,26.01.2024,1200,"2231,52","0,00",EUR,C033
DE01-2024-000068,2,26.01.2024,4000,"0,00","1852,44",EUR,C033
DE01-2024-000068,3,26.01.2024,4100,"0,00","379,08",EUR,C033
DE01-2024-000069,1,05.03.2024,1000,"2231,52","0,00",EUR,C033
DE01-2024-000069,2,05.03.2024,1200,"0,00","2231,52",EUR,C033
DE01-2024-000070,1,27.01.2024,1200,"2551,03","0,00",EUR,C002
DE01-2024-000070,2,27.01.2024,4000,"0,00","2117,67",EUR,C002
DE01-2024-000070,3,27.01.2024,4100,"0,00","433,36",EUR,C002
DE01-2024-000071,1,28.03.2024,1000,"2551,03","0,00",EUR,C002
DE01-2024-000071,2,28.03.2024,1200,"0,00","2551,03",EUR,C002
DE01-2024-000072,1,22.01.2024,1200,"15906,69","0,00",EUR,C015
DE01-2024-000072,2,22.01.2024,4000,"0,00","13204,55",EUR,C015
DE01-2024-000072,3,22.01.2024,4100,"0,00","2702,14",EUR,C015
DE01-2024-000073,1,21.03.2024,1000,"15906,69","0,00",EUR,C015
DE01-2024-000073,2,21.03.2024,1200,"0,00","15906,69",EUR,C015
DE01-2024-000074,1,15.01.2024,1200,"4604,63","0,00",EUR,C036
DE01-2024-000074,2,15.01.2024,4000,"0,00","3822,42",EUR,C036
DE01-2024-000074,3,15.01.2024,4100,"0,00","782,21",EUR,C036
DE01-2024-000075,1,15.02.2024,1000,"4604,63","0,00",EUR,C036
DE01-2024-000075,2,15.02.2024,1200,"0,00","4604,63",EUR,C036
DE01-2024-000076,1,15.01.2024,1200,"1257,67","0,00",EUR,C005
DE01-2024-000076,2,15.01.2024,4000,"0,00","1044,02",EUR,C005
DE01-2024-000076,3,15.01.2024,4100,"0,00","213,65",EUR,C005
DE01-2024-000077,1,22.02.2024,1000,"1257,67","0,00",EUR,C005
DE01-2024-000077,2,22.02.2024,1200,"0,00","1257,67",EUR,C005
DE01-2024-000078,1,22.01.2024,1200,"4311,45","0,00",EUR,C034
DE01-2024-000078,2,22.01.2024,4000,"0,00","3579,04",EUR,C034
DE01-2024-000078,3,22.01.2024,4100,"0,00","732,41",EUR,C034
DE01-2024-000079,1,08.03.2024,1000,"4311,45","0,00",EUR,C034
DE01-2024-000079,2,08.03.2024,1200,"0,00","4311,45",EUR,C034
DE01-2024-000080,1,03.01.2024,1200,"3716,42","0,00",EUR,C017
DE01-2024-000080,2,03.01.2024,4000,"0,00","3085,09",EUR,C017
DE01-2024-000080,3,03.01.2024,4100,"0,00","631,33",EUR,C017
DE01-2024-000081,1,18.02.2024,1000,"3716,42","0,00",EUR,C017
DE01-2024-000081,2,18.02.2024,1200,"0,00","3716,42",EUR,C017
DE01-2024-000082,1,21.01.2024,1200,"9962,32","0,00",EUR,C030
DE01-2024-000082,2,21.01.2024,4000,"0,00","8269,97",EUR,C030
DE01-2024-000082,3,21.01.2024,4100,"0,00","1692,35",EUR,C030
DE01-2024-000083,1,23.02.2024,1000,"9962,32","0,00",EUR,C030
DE01-2024-000083,2,23.02.2024,1200,"0,00","9962,32",EUR,C030
DE01-2024-000084,1,22.01.2024,1200,"2213,21","0,00",EUR,C019
DE01-2024-000084,2,22.01.2024,4000,"0,00","1837,24",EUR,C019
DE01-2024-000084,3,22.01.2024,4100,"0,00","375,97",EUR,C019
DE01-2024-000085,1,08.03.2024,1000,"2213,21","0,00",EUR,C019
DE01-2024-000085,2,08.03.2024,1200,"0,00","2213,21",EUR,C019
DE01-2024-000086,1,03.01.2024,1200,"5189,63","0,00",EUR,C039
DE01-2024-000086,2,03.01.2024,4000,"0,00","4308,04",EUR,C039
DE01-2024-000086,3,03.01.2024,4100,"0,00","881,59",EUR,C039
DE01-2024-000087,1,24.01.2024,1000,"5189,63","0,00",EUR,C039
DE01-2024-000087,2,24.01.2024,1200,"0,00","5189,63",EUR,C039
DE01-2024-000088,1,10.01.2024,1200,"8799,65","0,00",EUR,C040
DE01-2024-000088,2,10.01.2024,4000,"0,00","7304,81",EUR,C040
DE01-2024-000088,3,10.01.2024,4100,"0,00","1494,84",EUR,C040
DE01-2024-000089,1,04.02.2024,1000,"8799,65","0,00",EUR,C040
DE01-2024-000089,2,04.02.2024,1200,"0,00","8799,65",EUR,C040
DE01-2024-000090,1,23.01.2024,1200,"11020,32","0,00",EUR,C014
DE01-2024-000090,2,23.01.2024,4000,"0,00","9148,25",EUR,C014
DE01-2024-000090,3,23.01.2024,4100,"0,00","1872,07",EUR,C014
DE01-2024-000091,1,21.02.2024,1000,"11020,32","0,00",EUR,C014
DE01-2024-000091,2,21.02.2024,1200,"0,00","11020,32",EUR,C014
DE01-2024-000092,1,15.01.2024,1200,"6269,49","0,00",EUR,C030
DE01-2024-000092,2,15.01.2024,4000,"0,00","5204,46",EUR,C030
DE01-2024-000092,3,15.01.2024,4100,"0,00","1065,03",EUR,C030
DE01-2024-000093,1,17.02.2024,1000,"6269,49","0,00",EUR,C030
DE01-2024-000093,2,17.02.2024,1200,"0,00","6269,49",EUR,C030
DE01-2024-000094,1,31.01.2024,1200,"1550,16","0,00",EUR,C029
DE01-2024-000094,2,31.01.2024,4000,"0,00","1286,83",EUR,C029
DE01-2024-000094,3,31.01.2024,4100,"0,00","263,33",EUR,C029
DE01-2024-000095,1,17.02.2024,1000,"1550,16","0,00",EUR,C029
DE01-2024-000095,2,17.02.2024,1200,"0,00","1550,16",EUR,C029
DE01-2024-000096,1,30.01.2024,1200,"4832,58","0,00",EUR,C014
DE01-2024-000096,2,30.01.2024,4000,"0,00","4011,65",EUR,C014
DE01-2024-000096,3,30.01.2024,4100,"0,00","820,93",EUR,C014
DE01-2024-000097,1,29.02.2024,1000,"4832,58","0,00",EUR,C014
DE01-2024-000097,2,29.02.2024,1200,"0,00","4832,58",EUR,C014
DE01-2024-000098,1,20.01.2024,1200,"6369,42","0,00",EUR,C033
DE01-2024-000098,2,20.01.2024,4000,"0,00","5287,42",EUR,C033
DE01-2024-000098,3,20.01.2024,4100,"0,00","1082,00",EUR,C033
DE01-2024-000099,1,15.02.2024,1000,"6369,42","0,00",EUR,C033
DE01-2024-000099,2,15.02.2024,1200,"0,00","6369,42",EUR,C033
DE01-2024-000100,1,16.01.2024,1200,"3143,26","0,00",EUR,C032
DE01-2024-000100,2,16.01.2024,4000,"0,00","2609,30",EUR,C032
DE01-2024-000100,3,16.01.2024,4100,"0,00","533,96",EUR,C032
DE01-2024-000101,1,02.03.2024,1000,"3143,26","0,00",EUR,C032
DE01-2024-000101,2,02.03.2024,1200,"0,00","3143,26",EUR,C032
DE01-2024-000102,1,24.01.2024,1200,"10165,63","0,00",EUR,C010
DE01-2024-000102,2,24.01.2024,4000,"0,00","8438,75",EUR,C010
DE01-2024-000102,3,24.01.2024,4100,"0,00","1726,88",EUR,C010
DE01-2024-000103,1,28.02.2024,1000,"10165,63","0,00",EUR,C010
DE01-2024-000103,2,28.02.2024,1200,"0,00","10165,63",EUR,C010
DE01-2024-000104,1,11.01.2024,1200,"4599,95","0,00",EUR,C001
DE01-2024-000104,2,11.01.2024,4000,"0,00","3818,54",EUR,C001
DE01-2024-000104,3,11.01.2024,4100,"0,00","781,41",EUR,C001
DE01-2024-000105,1,12.02.2024,1000,"4599,95","0,00",EUR,C001
DE01-2024-000105,2,12.02.2024,1200,"0,00","4599,95",EUR,C001
DE01-2024-000106,1,31.01.2024,1200,"6508,22","0,00",EUR,C013
DE01-2024-000106,2,31.01.2024,4000,"0,00","5402,64",EUR,C013
DE01-2024-000106,3,31.01.2024,4100,"0,00","1105,58",EUR,C013
DE01-2024-000107,1,24.03.2024,1000,"6508,22","0,00",EUR,C013
DE01-2024-000107,2,24.03.2024,1200,"0,00","6508,22",EUR,C013
DE01-2024-000108,1,12.01.2024,1200,"7466,54","0,00",EUR,C005
DE01-2024-000108,2,12.01.2024,4000,"0,00","6198,16",EUR,C005
DE01-2024-000108,3,12.01.2024,4100,"0,00","1268,38",EUR,C005
DE01-2024-000109,1,14.02.2024,1000,"7466,54","0,00",EUR,C005
DE01-2024-000109,2,14.02.2024,1200,"0,00","7466,54",EUR,C005
DE01-2024-000110,1,09.01.2024,1200,"5939,99","0,00",EUR,C004
DE01-2024-000110,2,09.01.2024,4000,"0,00","4930,94",EUR,C004
DE01-2024-000110,3,09.01.2024,4100,"0,00","1009,05",EUR,C004
DE01-2024-000111,1,20.02.2024,1000,"5939,99","0,00",EUR,C004
DE01-2024-000111,2,20.02.2024,1200,"0,00","5939,99",EUR,C004
DE01-2024-000112,1,09.01.2024,1200,"15144,84","0,00",EUR,C028
DE01-2024-000112,2,09.01.2024,4000,"0,00","12572,12",EUR,C028
DE01-2024-000112,3,09.01.2024,4100,"0,00","2572,72",EUR,C028
DE01-2024-000113,1,06.02.2024,1000,"15144,84","0,00",EUR,C028
DE01-2024-000113,2,06.02.2024,1200,"0,00","15144,84",EUR,C028
DE01-2024-000114,1,31.01.2024,1200,"8699,70","0,00",EUR,C028
DE01-2024-000114,2,31.01.2024,4000,"0,00","7221,84",EUR,C028
DE01-2024-000114,3,31.01.2024,4100,"0,00","1477,86",EUR,C028
DE01-2024-000115,1,03.04.2024,1000,"8699,70","0,00",EUR,C028
DE01-2024-000115,2,03.04.2024,1200,"0,00","8699,70",EUR,C028
DE01-2024-000116,1,30.01.2024,1200,"8852,28","0,00",EUR,C036
DE01-2024-000116,2,30.01.2024,4000,"0,00","7348,50",EUR,C036
DE01-2024-000116,3,30.01.2024,4100,"0,00","1503,78",EUR,C036
DE01-2024-000117,1,14.03.2024,1000,"8852,28","0,00",EUR,C036
DE01-2024-000117,2,14.03.2024,1200,"0,00","8852,28",EUR,C036
DE01-2024-000118,1,24.01.2024,1200,"62233,87","0,00",EUR,C027
DE01-2024-000118,2,24.01.2024,4000,"0,00","51661,91",EUR,C027
DE01-2024-000118,3,24.01.2024,4100,"0,00","10571,96",EUR,C027
DE01-2024-000119,1,22.03.2024,1000,"62233,87","0,00",EUR,C027
DE01-2024-000119,2,22.03.2024,1200,"0,00","62233,87",EUR,C027
DE01-2024-000120,1,10.01.2024,1200,"52386,00","0,00",EUR,C032
DE01-2024-000120,2,10.01.2024,4000,"0,00","43486,95",EUR,C032
DE01-2024-000120,3,10.01.2024,4100,"0,00","8899,05",EUR,C032
DE01-2024-000121,1,16.02.2024,1000,"52386,00","0,00",EUR,C032
DE01-2024-000121,2,16.02.2024,1200,"0,00","52386,00",EUR,C032
DE01-2024-000122,1,10.01.2024,1200,"4617,11","0,00",EUR,C017
DE01-2024-000122,2,10.01.2024,4000,"0,00","3832,78",EUR,C017
DE01-2024-000122,3,10.01.2024,4100,"0,00","784,33",EUR,C017
DE01-2024-000123,1,22.02.2024,1000,"4617,11","0,00",EUR,C017
DE01-2024-000123,2,22.02.2024,1200,"0,00","4617,11",EUR,C017
DE01-2024-000124,1,18.01.2024,1200,"10380,43","0,00",EUR,C026
DE01-2024-000124,2,18.01.2024,4000,"0,00","8617,06",EUR,C026
DE01-2024-000124,3,18.01.2024,4100,"0,00","1763,37",EUR,C026
DE01-2024-000125,1,29.02.2024,1000,"10380,43","0,00",EUR,C026
DE01-2024-000125,2,29.02.2024,1200,"0,00","10380,43",EUR,C026
DE01-2024-000126,1,17.01.2024,1200,"5892,47","0,00",EUR,C032
DE01-2024-000126,2,17.01.2024,4000,"0,00","4891,49",EUR,C032
DE01-2024-000126,3,17.01.2024,4100,"0,00","1000,98",EUR,C032
DE01-2024-000127,1,22.02.2024,1000,"5892,47","0,00",EUR,C032
DE01-2024-000127,2,22.02.2024,1200,"0,00","5892,47",EUR,C032
DE01-2024-000128,1,25.01.2024,1200,"54686,66","0,00",EUR,C029
DE01-2024-000128,2,25.01.2024,4000,"0,00","45396,78",EUR,C029
DE01-2024-000128,3,25.01.2024,4100,"0,00","9289,88",EUR,C029
DE01-2024-000129,1,04.03.2024,1000,"54686,66","0,00",EUR,C029
DE01-2024-000129,2,04.03.2024,1200,"0,00","54686,66",EUR,C029
DE01-2024-000130,1,06.01.2024,1200,"3446,97","0,00",EUR,C022
DE01-2024-000130,2,06.01.2024,4000,"0,00","2861,42",EUR,C022
DE01-2024-000130,3,06.01.2024,4100,"0,00","585,55",EUR,C022
DE01-2024-000131,1,07.02.2024,1000,"3446,97","0,00",EUR,C022
DE01-2024-000131,2,07.02.2024,1200,"0,00","3446,97",EUR,C022
DE01-2024-000132,1,26.01.2024,1200,"6569,92","0,00",EUR,C037
DE01-2024-000132,2,26.01.2024,4000,"0,00","5453,86",EUR,C037
DE01-2024-000132,3,26.01.2024,4100,"0,00","1116,06",EUR,C037
DE01-2024-000133,1,24.02.2024,1000,"6569,92","0,00",EUR,C037
DE01-2024-000133,2,24.02.2024,1200,"0,00","6569,92",EUR,C037
DE01-2024-000134,1,07.01.2024,1200,"3006,23","0,00",EUR,C025
DE01-2024-000134,2,07.01.2024,4000,"0,00","2495,55",EUR,C025
DE01-2024-000134,3,07.01.2024,4100,"0,00","510,68",EUR,C025
DE01-2024-000135,1,27.02.2024,1000,"3006,23","0,00",EUR,C025
DE01-2024-000135,2,27.02.2024,1200,"0,00","3006,23",EUR,C025
DE01-2024-000136,1,19.01.2024,1200,"2466,70","0,00",EUR,C024
DE01-2024-000136,2,19.01.2024,4000,"0,00","2047,67",EUR,C024
DE01-2024-000136,3,19.01.2024,4100,"0,00","419,03",EUR,C024
DE01-2024-000137,1,26.02.2024,1000,"2466,70","0,00",EUR,C024
DE01-2024-000137,2,26.02.2024,1200,"0,00","2466,70",EUR,C024
DE01-2024-000138,1,28.01.2024,1200,"29585,36","0,00",EUR,C014
DE01-2024-000138,2,28.01.2024,4000,"0,00","24559,56",EUR,C014
DE01-2024-000138,3,28.01.2024,4100,"0,00","5025,80",EUR,C014
DE01-2024-000139,1,24.03.2024,1000,"29585,36","0,00",EUR,C014
DE01-2024-000139,2,24.03.2024,1200,"0,00","29585,36",EUR,C014
DE01-2024-000140,1,21.01.2024,1200,"24974,26","0,00",EUR,C029
DE01-2024-000140,2,21.01.2024,4000,"0,00","20731,77",EUR,C029
DE01-2024-000140,3,21.01.2024,4100,"0,00","4242,49",EUR,C029
DE01-2024-000141,1,11.02.2024,1000,"24974,26","0,00",EUR,C029
DE01-2024-000141,2,11.02.2024,1200,"0,00","24974,26",EUR,C029
DE01-2024-000142,1,31.01.2024,1200,"4730,04","0,00",EUR,C002
DE01-2024-000142,2,31.01.2024,4000,"0,00","3926,53",EUR,C002
DE01-2024-000142,3,31.01.2024,4100,"0,00","803,51",EUR,C002
DE01-2024-000143,1,02.03.2024,1000,"4730,04","0,00",EUR,C002
